,제목,활동처명,활동장소,봉사내용,모집 시작일,모집 마감일,활동 기간,생활 편의,국제 협력,환경,인권,재해/재난,농어촌,주거 환경,보건 의료,교육,행정 지원,상담,문화,체육,역사,동아리,여행,홍보,사회공헌,기획,언어,현장,기타,장애인,노인,외국인,노숙인,다문화가정,노동자,유아,여성,쪽방촌,청소년,지역사회,광역시/도,시/군/구,주소,위도,경도
209,2018 창원국제실내악축제 어울리미(자원봉사자) 모집,창원문화재단 공연예술팀,성산아트홀 315아트센터 진해문화센터 창원의 집 등,붙임참조,20180206,20180228,20180331 ~ 20180408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,경상남도,창원시,"South Korea, Gyeongsangnam-do, 창원시 의창구 Yongho-dong, 2",35.2300136,128.6836768
210,2018 창원국제실내악축제 어울리미(자원봉사자) 모집,창원문화재단 공연예술팀,성산아트홀 315아트센터 진해문화센터 창원의 집 등,첨부파일 참조,20180206,20180228,20180331 ~ 20180408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,경상남도,창원시,"South Korea, Gyeongsangnam-do, 창원시 의창구 Yongho-dong, 2",35.2300136,128.6836768
211,축제 홍보물품 포장 및 우편 라벨 작업,창원문화재단 공연예술팀,창원문화재단 3층 2018 창원국제실내악축제 사무국,2018 창원국제실내악축제 홍보물품 포장과 홍보물 우편작업을 함께할 자원봉사자를 모집합니다.시간 조율 가능하며 실내활동입니다.문의 055-714-7682,20180206,20180228,20180212 ~ 20180228,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,경상남도,창원시,경상남도 창원시 의창구 중앙대로 181,35.229364,128.6831343
212,교육기부 및 재능기부 해 주실 선생님을 모십니다.,경기도교육청가정형Wee센터(수원-여),기관 내,청소년들과 소그룹으로 활동을 하실 선생님을 모십니다.공예 미술 바리스타 제과제빵 등 다양한 분야의 활동 모두 환영합니다.1회 수업이나 다수의 회기로 진행하셔도 좋습니다.대학생선생님도 좋고 아이들과 즐겁게 활동하실 분들은 주저하지 마시고 연락주세요^^문의 : 031-548-1232/chambeetwee@naver.com,20180206,20180228,20180402 ~ 20181228,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Gyeonggi-do,Suwon-si,"Suwon-si, Gyeonggi-do, South Korea",37.2635727,127.0286009
213,동두천생활문화센터 자원봉사자 모집,경기동두천문화원,동두천생활문화센터,동두천생활문화센터에서 사무관리. 행정 자원봉사자를 모집합니다.매주월~ 금요일 오후3시~6시까지,20180206,20180228,20180201 ~ 20180228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Gyeonggi-do,Dongducheon,"722-1 Jihaeng-dong, Dongducheon, Gyeonggi-do, South Korea",37.890802,127.053175
214,[수원 호매실] 작은도서관 라벨작업,전북작은도서관협의회,수원 호매실 LH 7 8단지 작은도서관,수원 호매실 LH 7 8단지 작은도서관 라벨작업 정리,20180201,20180228,20180201 ~ 20180228,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gyeonggi-do,Suwon-si,"Geumgok-dong, Gwonseon-gu, Suwon-si, Gyeonggi-do, South Korea",37.2728135,126.9471911
215,[성남] 도서관 라벨작업,전북작은도서관협의회,성남판교 LH여수아파트 작은도서관,라벨정리작업,20180201,20180228,20180201 ~ 20180228,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gyeonggi-do,Seongnam-si,"217 Jeongja-dong, Bundang-gu, Seongnam-si, Gyeonggi-do, South Korea",37.3542022,127.120906
216,제14회 부산진구협회장배 탁구대회,부산진구체육회,강서체육공원 주경기장,- 일 시 : 2018. 2. 4(일) 오전 10:00 ~ 13:00 ▶개회식11:00- 제 목 : 제14회 부산진구협회장배 탁구대회- 내 용 : 간단한 대회경기전반 개회식 업무 지원- 대 상 : 성인만 가능 성별 무관- 인 원 : 3명- 봉사시간 3시간 인정- 협회개인 사정으로 대회가 연기될 수 있으며 연기될 경우에는 개별적으로 연락 드립니다.- 문의사항은 051-804-9898 또는 051-605-4999로 연락주시면 됩니다.,20180201,20180228,20180204 ~ 20180204,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Busan,Gangseo-gu,"2155 Daejeo 1(il)-dong, Gangseo-gu, Busan, South Korea",35.209438,128.9713727
217,탁구 지도자님을 찾습니다,평화종합사회복지관,평화종합사회복지관 2층 강당,안녕하세요. 평화종합사회복지관입니다.저희 복지관에서는 1학기 어르신 대상 탁구 프로그램을 운영해주실 수 있는 지도자님을 찾고 있습니다.현재 탁구는 10여명 이상의 어르신들이 열정을 갖고 열심히 수업에 참여해주고 계십니다.시간은 주1회 1~2시간 정도로 계획하고 있으며 요일 및 시간은 협의 가능합니다..^^좋은 인연이 되었으면 좋겠습니다. 많은 신청 바랍니다.1)기간: 2018.2 ~ 2018.7(협의)2)장소: 평화종합사회복지관 프로그램실3)시간: 주1회 1~2시간(협의)4)모집분야: 어르신 대상 프로그램 지도(탁구),20180129,20180207,20180228 ~ 20180706,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Seoul,Nowon-gu,"Junggye 2(i).3(sam)-dong, Nowon-gu, Seoul, South Korea",37.6464877,127.0691703
218,재능기부 교사 모집,해맑은어린이도서관,해맑은어린이도서관,간단한 재능이라도 지도하여 함께 나눌 수 있습니다.교육 내용과 시간은 상의하여 결정합니다.교육 대상은 노인부터 어린이까지 중 선택할 수 있습니다.교육 대상 인원은 소그룹으로 5~15명 입니다.강의 재료는 상의하여 조정합니다.,20180129,20180207,20180212 ~ 20181229,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Gyeonggi-do,Pyeongtaek,"269-96 Sinjang-dong, Pyeongtaek, Gyeonggi-do, South Korea",37.0751516,127.0495319
219,2018 한지축제 - 윈터 자원봉사 모집,원주한지테마파크,원주한지테마파크,"2018 한지축제 - 윈터1) 축제 행사 진행에 따른 전시 안내 도우미2) 아티스트 워크숍 행사 보조 진행3) 무료 체험 행사 안내 보조""수호랑 반다비 슈링클스 액세서리 만들기""""성공기원의 나무 꾸미기""4) 지역의 음악가가 진행하는 다양한 실내 공연 행사 보조",20180129,20180207,20180208 ~ 20180211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Gangwon-do,Weonju,"16 Musil-dong, Weonju, Gangwon-do, South Korea",37.3343584,127.935411
220,문화공연 모집,늘푸른너싱홈,늘푸른너싱홈(노인전문요양원),안녕하십니까? 경기도 화성시 우정읍에 위치한 요양원입니다.입소 정원 60여분의 생활시설로서공연관람등의 문화생활을 위한 프로그램을 진행하고 싶어서 모집합니다.30분에서 60분 공연이 가능한 국악 판소리 사물놀이 춤 연극 등의 특기자를 모십니다.어르신들께 문화적 소통을 하여 행복해지는 시간이 되었으면 합니다.감사합니다.,20180129,20180207,20180124 ~ 20181231,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Gyeonggi-do,Hwaseong-si,"462-8 Myeoku-ri, Ujeong-eup, Hwaseong-si, Gyeonggi-do, South Korea",37.0969669,126.8233011
221,도봉문화원 필하모닉 오케스트라 제8회 향상연주회 봉사,서울 도봉문화원,도봉문화원,※도봉 오케스트라 회원만 접수바랍니다.- 일시: 2018.1.27(토) 14:00~18:00- 장소: 도봉문화원 음악실- 내용: 도봉문화원 오케스트라 향상연주회,20180129,20180207,20180127 ~ 20180127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Seoul,Dobong-gu,"303 Chang 5(o)-dong, Dobong-gu, Seoul, South Korea",37.6542196,127.0389333
222,어르신문화 시조창 교육,충남천안문화원,시조경로당 등,어르신문화 시조창 강의,20180129,20180207,20180109 ~ 20181225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,Chungcheongnam-do,Cheonan,"694-9 Seongjeong-dong, Seobuk-gu, Cheonan, Chungcheongnam-do, South Korea",36.8179622,127.1413912
223,국내 최대 인문학강연 [그랜드 마스터클래스2018] 자원봉사자 모집합니다,마이크임팩트,경희대학교 평화의전당,행사명: 그랜드마스터클래스 2018일 시: 2018년 1월 27일(토) - 28일(일)장 소: 경희대학교 평화의전당모집인원: 토/일 8명 (양일 지원 가능)연 령: 20-29세시 간: 오전 10시 30분~21시 00분기타 참고 사항:- 점심저녁 식사 제공- 소정의 활동비 1일 3만원 지급- 해당 요일의 관람티켓 2매 증정(A석기준)(ex)양일 지원 시 토요일 2매/일요일 2매 증정- 티켓확인/게이트/로비이벤트운영/관객안내 중 임의로 구역 선정 됩니다.참여하게 되면 구역 배정에 따라 행사 관람은 어려울 수 있는 점 참고 부탁 드립니다.,20180129,20180207,20180127 ~ 20180128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,Seoul,Dongdaemun-gu,"Hoegi-dong, Dongdaemun-gu, Seoul, South Korea",37.5986474,127.0527525
224,어르신 문화 시조창 교육,천안시삼거리다도문화원,시조경로당 등 기타,어르신 문화 시조창 강의,20180122,20180124,20180109 ~ 20181225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,Chungcheongnam-do,Cheonan-si,"Cheonan-si, Chungcheongnam-do, South Korea",36.815129,127.1138939
225,전통다도인성예절 차제품(산약초차 한방차 건강차) 만들기 교육,충남천안문화원,천안문화원 및 실습장,전통다도인성예절 차제품(산약초차 한방차 건강차) 만들기 강의,20180122,20180124,20180104 ~ 20181227,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Chungcheongnam-do,Cheonan-si,"Cheonan-si, Chungcheongnam-do, South Korea",36.815129,127.1138939
226,건강차 소믈리에 자격 프로그램,충남천안문화원,천안문화원,건강차 소믈리에 자격 프로그램 강의,20180122,20180124,20180111 ~ 20181227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Chungcheongnam-do,Cheonan,"694-9 Seongjeong-dong, Seobuk-gu, Cheonan, Chungcheongnam-do, South Korea",36.8179622,127.1413912
227,산약초 연구반 산행 실습,충남천안문화원,전국의 산야,산약초 연구반 산행 실습 강의,20180122,20180124,20180226 ~ 20181231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Chungcheongnam-do,Cheonan,"694-9 Seongjeong-dong, Seobuk-gu, Cheonan, Chungcheongnam-do, South Korea",36.8179622,127.1413912
228,약이 되는 술담기 연구반,충남천안문화원,천안문화원,약이 되는 술담기 연구반 강의,20180122,20180124,20180118 ~ 20181227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Chungcheongnam-do,Cheonan,"694-9 Seongjeong-dong, Seobuk-gu, Cheonan, Chungcheongnam-do, South Korea",36.8179622,127.1413912
229,약이 되는 술담기 연구반,천안시삼거리다도문화원,천안문화원 교육장,약이 되는 술담기 연구반 강의,20180122,20180124,20180118 ~ 20181227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Chungcheongnam-do,Cheonan-si,"Cheonan-si, Chungcheongnam-do, South Korea",36.815129,127.1138939
230,건강차 소믈리에 자격 프로그램,천안시삼거리다도문화원,천안문화원 교육장,건강차 소믈리에 자격 프로그램 강의,20180122,20180124,20180111 ~ 20181227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Chungcheongnam-do,Cheonan-si,"Cheonan-si, Chungcheongnam-do, South Korea",36.815129,127.1138939
231,산약초 연구반 산행 실습,천안시삼거리다도문화원,전국의 산야,산약초 연구반 산행 실습 교육,20180122,20180124,20180226 ~ 20181231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Chungcheongnam-do,Cheonan-si,"Cheonan-si, Chungcheongnam-do, South Korea",36.815129,127.1138939
232,강북구치매지원센터에서 그룹 음악치료사를 모집합니다.,강북구치매지원센터,강북구치매지원센터,1. 기간 : 2018년 2월부터 12월 까지 (연장가능)2. 대상 : 치매군 치매고위험군 (그룹 당 평균 8명)3. 보상 : 자원봉사자 활동인증서 또는 소정의 강사료 중 택 1 (중복안됨)4. 그 외 참고사항- 전자피아노 음향 시스템 소고 다수 리듬스틱 다수 에크쉐이커/과일쉐이커 다수 마라카스 귀로 패들드럼 롤리팜 드럼 징글스틱 등 구비5. 담당 : 김준호 작업치료사 (02-991-9830 010-5459-2738)기존 강사선생님 스케쥴 변동에 따른 공백으로 모집합니다. 많은 지원 바랍니다.,20180118,20180118,20180201 ~ 20181231,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,서울특별시,강북구,서울특별시 강북구 삼양로19길 154,36.6170078,127.0156528
233,부천가은병원 어르신 생신잔치 공연봉사자,부천가은병원,부천가은병원,안녕하세요. 부천가은병원입니다. 아름다운 은혜라는 뜻을 가진 우리 가은병원은 항암통합치료&노인전문요양병원을 운영하고 있습니다. 2월달 어르신 생신잔치에 멋진 공연을 보여주실 재능기부자를 모십니다~ 전문MC 웃음치료 선생님의 진행 아래 10~15분 정도의 공연이 진행될 예정입니다. 노래 춤 악기연주 마술 등 다양한 장르 가능합니다. 재능기부자분들의 많은 관심 바랍니다!병원블로그를 들어가시면 다양한 치료 프로그램 활동모습을 확인하실 수 있습니다.블로그 : http://blog.naver.com/gaeunhospital,20180118,20180118,20180205 ~ 20180205,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Gyeonggi-do,Bucheon,"676-6 Songnae 2(i)-dong, Sosa-gu, Bucheon, Gyeonggi-do, South Korea",37.477413,126.7688584
234,어르신과 함께 하는 우리가락,품앗이노인복지센터,시설 생활실,체력이 저하되어 소외된 어르신들을 위한 문화(우리가락) 공연 봉사에 관심이 있으신 분들의 관심과 참여 부탁드립니다.월1회 공연을 원하고 있으며 시간은 아무때나 조정 가능합니다.연락 주세요~^^,20180118,20180118,20180201 ~ 20180630,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Kwangju,Seo-gu,"856-17 Hwajeong-dong, Seo-gu, Kwangju, South Korea",35.1407147,126.8760438
235,클래식 기타 강사 자원봉사 모십니다.,성환삼육영어지역아동센터,성환삼육영어지역아동센터,* 아동 클래식 기타 강습* 주 1회 30분* vms 자원봉사시간 인정* 강습에 필요한 물품지원* 궁금한 사항은 언제든 연락주세요~ 시간 및 강습 기간 조정할 수 있습니다.,20180118,20180118,20180301 ~ 20181228,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Chungcheongnam-do,Cheonan-si,"Seongwol-ri, Seonghwan-eup, Seobuk-gu, Cheonan-si, Chungcheongnam-do, South Korea",36.9184032,127.1390714
236,탁구 · 요가 지도자님을 찾습니다(어르신 대상),평화종합사회복지관,평화종합사회복지관,안녕하세요 평화종합사회복지관입니다.저희 복지관에서는 1학기정도 어르신 대상 탁구 · 요가 프로그램을 운영해주실 수 있는 지도자님을 찾고 있습니다.현재 탁구는 10여명 이상의 어르신들이 열정을 갖고 열심히 수업에 참여해주시고 계시며요가는 30명 정도의 어르신들이 열심히 배워 집/경로당에서 가족 및 친지들과 함께 활용하며 건강한 노년을 보내고 계십니다탁구와 요가 모두 주 1회 1~2시간 계획하고 있으며 요일 및 시간은 협의 가능합니다..^^좋은 인연이 되었으면 좋겠습니다 많은 신청 바랍니다.1) 기간 : 2018.2 ~ 2018.7(협의)2) 장소 : 평화종합사회복지관 프로그램실3) 시간 : 주 1회 1~2시간(협의)4) 모집분야 : 어르신 대상 프로그램 지도(요가/탁구 분야),20180118,20180118,20180201 ~ 20180731,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Seoul,Nowon-gu,"Junggye 2(i).3(sam)-dong, Nowon-gu, Seoul, South Korea",37.6464877,127.0691703
237,도봉문화원 사무협력(타이핑) 봉사,서울 도봉문화원,도봉문화원,타이핑 해주실 봉사자를 모집합니다. (한글)문화원 자료를 타이핑 해주시면 됩니다.※봉사시간 및 방문시간은 신청 전에 반드시 전화로 먼저 문의바랍니다.TEL : 02)905-4026,20180118,20180118,20180115 ~ 20180119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Seoul,Dobong-gu,"303 Chang 5(o)-dong, Dobong-gu, Seoul, South Korea",37.6542196,127.0389333
238,아뜨리에 플레이 투게더(APT) 발달장애 작가의 문화예술지원,아뜨리에 플레이 투게더,용인시 수지구 고기동,Atelier play together....Atelier play together는 장애를 가진 작가들과 함께 작품 활동을 하는 공간입니다.Atelier play together는 작업을 통해 그들이 기뻐하며 즐거워하는 환경제공을 최우선으로 생각하며 그들과의 소통이 가장 중요하다고 생각합니다.Atelier play together는 작가들의 자발적인 작가활동을 바탕으로 그들의 작품 활동을 돕고자하는 작업실입니다.[이곳에 함께 할 재능봉사를 구합니다]？모집분야: 본기관에 관련된 사무 행정/ 사진작업/그외 모든 분야？관련문의: 사무국장 김선화 [010-8321-4677],20180111,20180120,20180113 ~ 20190101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Gyeonggi-do,Yongin-si,"Gogi-dong, Suji-gu, Yongin-si, Gyeonggi-do, South Korea",37.35822,127.0336602
239,작은도서관 라벨작업,전북작은도서관협의회,성남 여수 LH 1단지 작은도서관,작은도서관 라벨작업 및 도서정리,20180111,20180120,20180108 ~ 20180131,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gyeonggi-do,Seongnam-si,"7 Buljeong-ro, Jeongja 1(il)-dong, Bundang-gu, Seongnam-si, Gyeonggi-do, South Korea",37.3661347,127.1081086
